job_idx,cv_col,label,score,label_checked,justification,model,generated_at
136,cv_3,MATCH,85,MATCH,"Le candidat possède une expérience significative dans le domaine de l'intelligence artificielle et du traitement du signal audio, notamment dans le développement de modèles d'apprentissage automatique. Il a également une excellente compréhension des technologies telles que PyTorch, AWS CDK, TS/JS, K8S, TerraForm, MLFlow, FastAPI, Git, Linux, Docker, Flask, PostgreSQL, GCP, Helm, GitHub Actions et GitLab CI. Cependant, il n'a pas d'expérience directe dans le domaine de la musique et de l'audio, ce qui est un aspect clé de l'offre d'emploi. En revanche, son expérience dans le domaine de l'intelligence artificielle et du traitement du signal audio pourrait être transférable à ce domaine.",meta/llama-3.1-8b-instruct,2026-05-05T12:44:21.405920
136,cv_4,MATCH,85,MATCH,"Le candidat a une expérience significative en intelligence artificielle et en traitement du signal audio, notamment dans le développement de modèles d'apprentissage automatique. Il a également une excellente compréhension des technologies requises, telles que PyTorch, AWS CDK, TS/JS, K8S, TerraForm, MLFlow, FastAPI, Git, Linux, Docker, Flask, PostgreSQL, GCP, Helm, GitHub Actions et GitLab CI. Cependant, il n'y a pas de mention spécifique de l'expérience dans le domaine de la musique et de l'audio, qui est un aspect clé de l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:44:29.768816
136,cv_5,MATCH,85,MATCH,"Le candidat a une expérience en machine learning et en deep learning, ce qui correspond à l'offre d'emploi. Il a également travaillé sur des projets liés à l'analyse de données et à la récupération d'informations, ce qui est pertinent pour le poste. Cependant, il n'a pas d'expérience directe dans le traitement du signal audio, mais il a travaillé sur des projets liés à l'analyse de données, ce qui pourrait être transférable. En outre, il a une bonne compréhension des technologies telles que PyTorch, AWS CDK, TS/JS, K8S, TerraForm, MLFlow, FastAPI, Git, Linux, Docker, Flask, PostgreSQL, GCP, Helm, GitHub Actions et GitLab CI, ce qui correspond à la liste des compétences requises dans l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:44:33.776639
137,cv_1,MATCH,80,MATCH,"Le candidat a une expérience en développement de logiciels, notamment en C/C++ et en frameworks de développement tels que LAMP. Il a également une expérience en DevOps et en intégration de composants embarqués. Cependant, il manque d'expérience directe en conception et en développement de systèmes logiciels complexes, ce qui est une exigence clé de l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:44:37.578967
137,cv_2,MATCH,80,MATCH,"Le candidat a une expérience significative en développement de logiciels, notamment en C# et JavaScript. Il a également une connaissance approfondie des frameworks de développement tels que ASP.NET MVC et React. Cependant, il n'a pas d'expérience directe avec les technologies mentionnées dans l'offre d'emploi, telles que C/C++, micropython, Linux et LAMP. Il est important de noter que le candidat a une formation en ingénierie et a suivi des cours de développement web, ce qui pourrait être un atout pour apprendre les nouvelles technologies.",meta/llama-3.1-8b-instruct,2026-05-05T12:44:40.769171
137,cv_3,MATCH,60,MATCH,"Le candidat a une expérience en développement de logiciels, mais il manque d'expérience en C/C++ et en frameworks de développement tels que LAMP. Cependant, il a une bonne connaissance de Java et de JavaScript, qui sont des langages de programmation pertinents pour le poste. Il a également une expérience en développement web, ce qui est un atout pour le poste de Senior Software Architect.",meta/llama-3.1-8b-instruct,2026-05-05T12:44:50.803595
137,cv_4,MATCH,80,MATCH,"Le candidat a une expérience en développement de logiciels, notamment en tant que Machine Learning Engineer chez TCS, ce qui correspond à la description de l'offre d'emploi. Il a également une connaissance approfondie des langages de programmation, notamment Python, qui est utilisé dans le cadre de l'offre d'emploi. Cependant, il n'a pas d'expérience directe en C/C++ et en LAMP, qui sont mentionnés dans l'offre d'emploi. En outre, il a une expérience en NLP et en machine learning, ce qui n'est pas directement lié à la description de l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:44:53.682086
137,cv_5,MATCH,80,MATCH,"Le candidat possède une expérience en développement de logiciels, notamment en tant que Machine Learning Engineer, ce qui est proche de la fonction de Senior Software Architect. Il a également une connaissance approfondie des langages de programmation, notamment Python, qui est utilisé dans le cadre de l'offre d'emploi. Cependant, il manque d'expérience directe en C/C++ et dans les frameworks de développement tels que LAMP. De plus, il n'a pas d'expérience en développement de systèmes de construction automatisés, mais il a une expérience en développement de systèmes complexes en tant que Machine Learning Engineer.",meta/llama-3.1-8b-instruct,2026-05-05T12:44:56.978861
138,cv_1,MATCH,60,MATCH,"Le candidat a des compétences en développement full stack, notamment en Node.js et Next.js, ce qui correspond à la demande de l'entreprise. Cependant, il manque d'expérience professionnelle significative et de compétences en matière de tests logiciels automatisés, de revues de code et d'agilité.",meta/llama-3.1-8b-instruct,2026-05-05T12:45:02.259817
138,cv_2,MATCH,85,MATCH,"Le candidat a une expérience significative dans le développement full stack, avec une maîtrise de langages tels que Java, Spring Boot, Angular, TypeScript, et des frameworks comme Spring Boot et Angular. Il a également une expérience avec les technologies de base de données telles que MySQL, MongoDB, et les systèmes de gestion de version comme Git. Cependant, il n'a pas d'expérience avec les langages tels que JavaScript (Node et navigateur), TypeScript, PHP, et les frameworks comme Symfony et Remix, qui sont mentionnés dans l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:45:08.683358
138,cv_3,MATCH,60,MATCH,"L'expérience d'Oumaima Ghazouani en tant que Machine Learning Engineer est pertinente pour l'offre d'emploi, mais elle n'a pas l'expérience requise en développement full stack. Cependant, elle a des compétences en Python, Git et SQL qui sont utiles pour le poste. Elle a également une expérience en data analysis et en data engineering, ce qui pourrait être un atout pour l'entreprise.",meta/llama-3.1-8b-instruct,2026-05-05T12:45:13.749101
138,cv_4,MATCH,80,MATCH,"Le candidat a une expérience significative en développement logiciel, notamment en machine learning et en deep learning. Il a également des compétences en matière de développement full stack, mais il faudrait vérifier si elles sont suffisantes pour répondre aux exigences de l'offre d'emploi. Le candidat est également capable de travailler en équipe et de communiquer efficacement, ce qui est un atout important pour ce poste.",meta/llama-3.1-8b-instruct,2026-05-05T12:45:20.182625
138,cv_5,MATCH,70,MATCH,"Le candidat a une expérience en développement logiciel, mais pas nécessairement en full stack. Il a cependant des compétences en matière de Deep Learning et de Machine Learning, qui peuvent être transférées vers le développement logiciel. Il est également capable de travailler en équipe et de communiquer efficacement. Cependant, il manque d'expérience dans les technologies de base de données et les frameworks de développement logiciel spécifiés dans l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:45:25.585170
139,cv_1,MATCH,85,MATCH,"Le candidat, Emna Talbi, possède une formation en économie et en data science, avec une expérience dans l'utilisation d'outils tels que Python, Hadoop, Apache Spark, SQL et Power BI. Elle a également une expérience dans l'analyse de données et la visualisation de données, ce qui correspond à l'offre d'emploi. Cependant, il manque une expérience directe dans l'utilisation de R et des connaissances en méthodologies de data mining et de big data.",meta/llama-3.1-8b-instruct,2026-05-05T12:45:28.655474
139,cv_2,NO MATCH,20,NO MATCH,"Le candidat a une formation en ingénierie électrique et électronique, mais pas en économie ou en data science. Il a également une expérience dans le domaine des télécommunications, mais pas dans l'analyse économique ou le traitement de données. Les compétences mentionnées dans le CV (network troubleshooting, remote user support, etc.) ne correspondent pas aux exigences de l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:45:32.873985
139,cv_3,MATCH,85,MATCH,"Anissa Selmani possède une expérience significative en data science, en particulier en machine learning et en traitement de données. Ses compétences en matière de Large Language Models (LLM), de prompt engineering et de méthodologies de data mining sont pertinentes pour l'offre d'emploi. Cependant, il n'y a pas de mention explicite de l'utilisation d'outils tels que R, SQL ou Python dans son CV, ce qui pourrait être un inconvénient. En revanche, son expérience en tant que Senior Machine Learning Engineer et Data Scientist est très pertinente pour l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:45:37.200888
139,cv_4,MATCH,85,MATCH,"L'expérience de l'individu en data science et en traitement de données est pertinente, mais il manque une formation en économie. Les compétences en R, SQL, Python et méthodologies de data mining et de big data sont présentes, mais pas explicitement mentionnées dans le CV. L'expérience en data engineering et en machine learning est également pertinente, mais il faudrait plus de détails sur l'utilisation de ces compétences dans un contexte économique.",meta/llama-3.1-8b-instruct,2026-05-05T12:45:42.671823
139,cv_5,MATCH,85,MATCH,"Le candidat a une formation en ingénierie informatique et a des expériences dans le domaine de l'apprentissage automatique (Deep Learning) et de l'analyse de données. Il a également des compétences en utilisant des outils tels que Python, ce qui est mentionné dans l'offre d'emploi. Cependant, il n'a pas d'expérience directe dans l'analyse économique, mais il a une formation en ingénierie informatique qui peut être transposable à l'analyse économique. De plus, il a des compétences en DevOps, mais cela n'est pas mentionné dans l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T12:45:45.947943
140,cv_1,MATCH,80,MATCH,"Le candidat a une expérience significative en data analysis et BI, mais il manque d'expérience en data science et intelligence artificielle. Cependant, il a des compétences techniques solides en Python, SQL, Azure Data Factory, et Power BI, qui sont pertinents pour le poste. Il a également une expérience en architecture de données et en gestion de projet, qui sont des compétences clés pour le poste.",meta/llama-3.1-8b-instruct,2026-05-05T12:45:50.674502
